Row ID,Customer Name,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
109,Janet Martin,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738
110,Pete Armstrong,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992
111,Cynthia Voltz,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
112,Clay Ludtke,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788
113,Clay Ludtke,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476
114,Ryan Crowe,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
115,Ryan Crowe,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652
116,Ryan Crowe,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925
117,Ryan Crowe,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316
118,Dave Kipp,CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813
119,Greg Guthrie,US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156
120,Steven Cartwright,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456
121,Steven Cartwright,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878
122,Steven Cartwright,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368
123,Steven Cartwright,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759
124,Steven Cartwright,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316
125,Alan Dominguez,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
126,Philip Fox,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682
127,Troy Staebel,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308
128,Troy Staebel,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499
129,Lindsay Shagiari,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
130,Lindsay Shagiari,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416
131,Dorothy Wardle,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
132,Dorothy Wardle,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
133,Dorothy Wardle,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
134,Lena Creighton,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192
135,Lena Creighton,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568
136,Lena Creighton,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456
137,Lena Creighton,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
138,Lena Creighton,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
139,Lena Creighton,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464
140,Lena Creighton,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
141,Jonathan Doherty,CA-2016-110366,9/5/2016,9/7/2016,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
142,Sally Hughsby,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814
143,Sally Hughsby,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
144,Sally Hughsby,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
145,Sandra Glassco,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518
146,Helen Andreada,CA-2015-110744,9/7/2015,9/12/2015,Standard Class,HA-14920,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579
147,Maureen Gastineau,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
148,Justin Ellison,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
149,Justin Ellison,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
150,Justin Ellison,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
151,Justin Ellison,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
152,Tamara Willingham,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
153,Tamara Willingham,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
154,Stephanie Phelps,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271
155,Stephanie Phelps,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392
156,Stephanie Phelps,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
157,Neil Knudson,CA-2015-118948,5/28/2015,6/3/2015,Standard Class,NK-18490,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
158,Dave Brooks,CA-2014-104269,3/1/2014,3/6/2014,Second Class,DB-13060,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
159,Nora Paige,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
160,Nora Paige,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325
161,Ted Trevino,CA-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691
162,Eric Murdock,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
163,Ruben Dartt,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348
164,Max Jones,CA-2016-113817,11/7/2016,11/11/2016,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
165,Becky Martin,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
166,Becky Martin,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
167,Becky Martin,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
168,Becky Martin,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
169,Becky Martin,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
170,Becky Martin,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
171,Becky Martin,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
172,Chad Sievert,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
173,Chad Sievert,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
174,Chad Sievert,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
175,Jennifer Braxton,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
176,Jennifer Braxton,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
177,Shirley Jackson,US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
178,Joel Eaton,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
179,Joel Eaton,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
180,Jim Kriz,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104
181,David Kendrick,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
182,David Kendrick,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
183,Robert Marley,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
184,Robert Marley,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
185,Robert Marley,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
186,Sally Knutson,CA-2016-105018,11/28/2016,12/2/2016,Standard Class,SK-19990,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
187,Frank Merwin,CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
188,Alice McCarthy,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
189,Alice McCarthy,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
190,Mark Packer,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
191,Mark Packer,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
192,Mark Packer,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
193,Mark Packer,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
194,Mark Packer,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
195,Mary Zewe,CA-2015-131457,10/31/2015,11/6/2015,Standard Class,MZ-17515,Corporate,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
196,Cassandra Brandow,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
